"","RMSE","MaxE","iterations","size","train_set"
"460",0.0401335269524897,0.13474537320056,"25","75","8"
"461",0.041396055534242,0.167787062524409,"5","76","8"
"462",0.0409286390237285,0.160782202088348,"10","76","8"
"463",0.0406333688761854,0.155323587166972,"15","76","8"
"464",0.04032768194322,0.148895828657267,"20","76","8"
"465",0.0403823020909305,0.144810988654028,"25","76","8"
"466",0.0390309828693881,0.130692045090389,"5","77","8"
"467",0.0399163260300525,0.13522213623564,"10","77","8"
"468",0.0401800608083681,0.135814316732446,"15","77","8"
"469",0.0401840076334476,0.135989060211617,"20","77","8"
"470",0.0405662095829808,0.134367532302875,"25","77","8"
"471",0.0403846711412963,0.124787793539024,"5","78","8"
"472",0.0411151196679118,0.126331626017246,"10","78","8"
"473",0.0409225501262416,0.126514604520452,"15","78","8"
"474",0.0410335324772144,0.125770841474457,"20","78","8"
"475",0.0412705035992819,0.126315146756809,"25","78","8"
"476",0.0413683438472561,0.132097842594336,"5","79","8"
"477",0.0417132546474966,0.12159984334495,"10","79","8"
"478",0.0418823916174249,0.123096106165242,"15","79","8"
"479",0.0416710316619028,0.124064184545835,"20","79","8"
"480",0.0416817181236378,0.12550591204171,"25","79","8"
"481",0.0380952223219494,0.132179562431424,"5","68","9"
"482",0.0361377285335304,0.139217877354066,"10","68","9"
"483",0.0365289024357054,0.149735425714774,"15","68","9"
"484",0.0373262441048762,0.156795558001407,"20","68","9"
"485",0.036581901436087,0.158529712291318,"25","68","9"
"486",0.0382189728567192,0.131717701230116,"5","69","9"
"487",0.0358358471207196,0.140006906615697,"10","69","9"
"488",0.035731036949922,0.148486865864461,"15","69","9"
"489",0.036581424378651,0.155408782697208,"20","69","9"
"490",0.0357933074586129,0.156677018694203,"25","69","9"
"491",0.0355588951457737,0.133484632045349,"5","70","9"
"492",0.0352602580095605,0.145069089402461,"10","70","9"
"493",0.0350166926174491,0.152619519470999,"15","70","9"
"494",0.0355631968843049,0.158024355571429,"20","70","9"
"495",0.0348211773239638,0.157733114841681,"25","70","9"
"496",0.0348555881491487,0.130223432553045,"5","71","9"
